EntryName	Type	DisplayName_en	Description_en	DisplayName_ru	Description_ru
Target_Hex_Constitution	SpellData	Hex (Constitution)	Deal an additonal [1] when you attack the target and impart &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on Constitution &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Сглаз (выносливость)	Вы дополнительно наносите [1], когда атакуете цель, и накладываете &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; выносливости.
Target_Hex_Dexterity	SpellData	Hex (Dexterity)	Deal an additonal [1] when you attack the target and impart &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on Dexterity &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Сглаз (ловкость)	Вы дополнительно наносите [1], когда атакуете цель, и накладываете &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; ловкости.
Target_Hex_Intelligence	SpellData	Hex (Intelligence)	Deal an additonal [1] when you attack the target and impart &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on Intelligence &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Сглаз (интеллект)	Вы дополнительно наносите [1], когда атакуете цель, и накладываете &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; интеллекта.
Target_Hex_Reapply	SpellData	Reapply Hex	Curse a new creature without expending an extra &lt;LSTag Tooltip="SpellSlot"&gt;spell slot&lt;/LSTag&gt;.	Восстановление сглаза	Вы можете проклясть новое существо, не тратя дополнительную &lt;LSTag Tooltip="SpellSlot"&gt;ячейку заклинания&lt;/LSTag&gt;.
Target_Hex_Reapply_Charisma	SpellData	Reapply Hex (Charisma)	Deal an additonal [1] when you attack the target and impart &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on Charisma &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Восстановление сглаза (харизма)	Вы дополнительно наносите [1], когда атакуете цель, и накладываете &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; харизмы.
Target_Hex_Reapply_Constitution	SpellData	Reapply Hex (Constitution)	Deal an additonal [1] when you attack the target and impart &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on Constitution &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Восстановление сглаза (выносливость)	Вы дополнительно наносите [1], когда атакуете цель, и накладываете &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; выносливости.
Target_Hex_Reapply_Dexterity	SpellData	Reapply Hex (Dexterity)	Deal an additonal [1] when you attack the target and impart &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on Dexterity &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Восстановление сглаза (ловкость)	Вы дополнительно наносите [1], когда атакуете цель, и накладываете &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; ловкости.
Target_Hex_Reapply_Intelligence	SpellData	Reapply Hex (Intelligence)	Deal an additonal [1] when you attack the target and impart &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on Intelligence &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Восстановление сглаза (интеллект)	Вы дополнительно наносите [1], когда атакуете цель, и накладываете &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; интеллекта.
Target_Hex_Reapply_Strength	SpellData	Reapply Hex (Strength)	Deal an additonal [1] when you attack the target and impart &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on Strength &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Восстановление сглаза (сила)	Вы дополнительно наносите [1], когда атакуете цель, и накладываете &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; силы.
Target_Hex_Reapply_Wisdom	SpellData	Reapply Hex (Wisdom)	Deal an additonal [1] when you attack the target and impart &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on Wisdom &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Восстановление сглаза (мудрость)	Вы дополнительно наносите [1], когда атакуете цель, и накладываете &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; мудрости.
Target_Hex_Strength	SpellData	Hex (Strength)	Deal an additonal [1] when you attack the target and impart &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on Strength &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Сглаз (сила)	Вы дополнительно наносите [1], когда атакуете цель, и накладываете &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; силы.
Target_Hex_Wisdom	SpellData	Hex (Wisdom)	Deal an additonal [1] when you attack the target and impart &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on Wisdom &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Сглаз (мудрость)	Вы дополнительно наносите [1], когда атакуете цель, и накладываете &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; мудрости.
Target_HideousLaughter	SpellData	Tasha's Hideous Laughter	Leave a creature &lt;LSTag Type="Status" Tooltip="PRONE"&gt;Prone&lt;/LSTag&gt; with laughter, without the ability to get up.	Отвратительный смех Таши	Вызвать у существа хохот, от которого оно &lt;LSTag Type="Status" Tooltip="PRONE"&gt;упадет плашмя&lt;/LSTag&gt;, не имея возможности подняться.
Target_HideousLaughter_2	SpellData	Tasha's Hideous Laughter	Leave a creature &lt;LSTag Type="Status" Tooltip="PRONE"&gt;Prone&lt;/LSTag&gt; with laughter, without the ability to get up.	Отвратительный смех Таши	Вызвать у существа хохот, от которого оно &lt;LSTag Type="Status" Tooltip="PRONE"&gt;упадет плашмя&lt;/LSTag&gt;, не имея возможности подняться.
Target_HideousLaughter_3	SpellData	Tasha's Hideous Laughter	Leave a creature &lt;LSTag Type="Status" Tooltip="PRONE"&gt;Prone&lt;/LSTag&gt; with laughter, without the ability to get up.	Отвратительный смех Таши	Вызвать у существа хохот, от которого оно &lt;LSTag Type="Status" Tooltip="PRONE"&gt;упадет плашмя&lt;/LSTag&gt;, не имея возможности подняться.
Target_HinderingSmash	SpellData	Weakening Strike	This non-lethal attack possibly inflicts &lt;LSTag Type="Status" Tooltip="HINDERED"&gt;Weak Grip&lt;/LSTag&gt;, hindering the target's attacks.	Ослабляющий удар	Эта несмертельная атака может &lt;LSTag Type="Status" Tooltip="HINDERED"&gt;ослабить хватку&lt;/LSTag&gt; цели, что мешает ей атаковать.
Target_HoldPerson	SpellData	Hold Person	&lt;LSTag Type="Status" Tooltip="HOLD_PERSON"&gt;Hold&lt;/LSTag&gt; a humanoid enemy still. They can't move, act or react. Attacks from within [1] are always &lt;LSTag Tooltip="CriticalHit"&gt;Critical Hits&lt;/LSTag&gt;.	Паралич гуманоида	&lt;LSTag Type="Status" Tooltip="HOLD_PERSON"&gt;Удержать&lt;/LSTag&gt; гуманоидного врага. Он не может двигаться и совершать любые действия – обычные, бонусные и ответные. Атаки в пределах [1] от него всегда наносят &lt;LSTag Tooltip="CriticalHit"&gt;критические удары&lt;/LSTag&gt;.
Target_HolyRebuke	SpellData	Holy Rebuke	Grant an ally a vengeful aura that deals [1] to anyone who hits them with a melee attack.	Священное возмездие	Окружить союзника карающей аурой, наносящей [1] любому, кто поражает его атакой ближнего боя.
Target_Hook	SpellData	Hook	Lash out at a target to push it back [1] and possibly make it &lt;LSTag Type="Status" Tooltip="BLEEDING"&gt;Bleed&lt;/LSTag&gt;.	Крюк	Ударить цель. Может отбросить ее на [1] и вызвать &lt;LSTag Type="Status" Tooltip="BLEEDING"&gt;кровотечение&lt;/LSTag&gt;.
Target_HordeBreaker	SpellData	Horde Breaker (Melee)	Target two creatures standing close to each other. Attack the first creature and get a free shot at the second.	Сокрушитель орд (ближний бой)	Сделать целями двух существ, стоящих рядом друг с другом. Атаковав первое существо, вы получите возможность свободно атаковать второе.
Target_HordeBreaker_Free	SpellData	Horde Breaker Follow-Up (Melee)	Follow up on your horde breaker with a second attack.	Сокрушитель орд: продолжение (ближний бой)	Продолжить «Сокрушителя орд» новой атакой.
Target_HorrificVisage	SpellData	Horrific Visage	The target takes another [2] per turn. You regain [1] Sorcery Points.	Ужасное зрелище	Цель получает еще [2] за ход. Вы восстанавливаете [1] ОЧ.
Target_HungerOfHadar	SpellData	Hunger of Hadar	Creatures within this black sphere are &lt;LSTag Type="Status" Tooltip="BLINDED"&gt;Blinded&lt;/LSTag&gt; and take damage at the end of their turn and the start of their turn. 	Голод Хадара	Существа в пределах черной сферы &lt;LSTag Type="Status" Tooltip="BLINDED"&gt;слепнут&lt;/LSTag&gt; и получают урон в конце своего хода и в начале своего хода. 
Target_HuntersMark	SpellData	Hunter's Mark	Mark a creature as your quarry to deal an additional [1] whenever you hit it with a weapon attack. 	Метка охотника	Пометить существо как свою добычу, чтобы дополнительно наносить [1] всякий раз, когда вы попадаете по нему атакой оружием.
Target_HuntersMark_Reapply	SpellData	Reapply Hunter's Mark	Shift your &lt;LSTag Type="Status" Tooltip="HUNTERS_MARK"&gt;Hunter's Mark&lt;/LSTag&gt; to a new creature without using a &lt;LSTag Tooltip="SpellSlot"&gt;spell slot&lt;/LSTag&gt;.	Восстановление метки охотника	Переместить &lt;LSTag Type="Status" Tooltip="HUNTERS_MARK"&gt;метку охотника&lt;/LSTag&gt; на новое существо, не расходуя &lt;LSTag Tooltip="SpellSlot"&gt;ячейку заклинания&lt;/LSTag&gt;.
Target_HypnoticPattern	SpellData	Hypnotic Pattern	&lt;LSTag Type="Status" Tooltip="HYPNOTIC_PATTERN"&gt;Hypnotise&lt;/LSTag&gt; creatures that can see the pattern. They cannot attack you. They cannot move or act.	Завораживающий узор	&lt;LSTag Type="Status" Tooltip="HYPNOTIC_PATTERN"&gt;Загипнотизировать&lt;/LSTag&gt; существ, которые могут видеть узор. Они не могут атаковать вас, двигаться или действовать.
Target_Identify	SpellData	Identify	Identify a magic item, revealing all of its secrets, including whether or not the item is cursed.	Опознать	Опознать магические предметы, в том числе определить то, не прокляты ли они.
Target_InfectiousBite_Wolf	SpellData	Infectious Bite	Bite a target and possibly turn it &lt;LSTag Type="Status" Tooltip="INFECTIOUS_BITE_WOLF"&gt;Septic&lt;/LSTag&gt;.	Заразный укус	Укусить цель. Может вызвать у нее &lt;LSTag Type="Status" Tooltip="INFECTIOUS_BITE_WOLF"&gt;сепсис&lt;/LSTag&gt;.
Target_InflictWounds	SpellData	Inflict Wounds	Putrefy a creature with the necrotic energy filling your hands.	Нанесение ран	Испустить пропитывающую ваши руки некротическую энергию, нанеся жертве гноящиеся раны.
Target_Invisibility	SpellData	Invisibility	Touch a creature to turn it &lt;LSTag Type="Status" Tooltip="INVISIBILITY"&gt;Invisible&lt;/LSTag&gt;. Attacks against it have &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt;. It attacks with &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt;.	Невидимость	Коснуться существа, чтобы сделать его &lt;LSTag Type="Status" Tooltip="INVISIBILITY"&gt;невидимым&lt;/LSTag&gt;. Атаки против него получают &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt;. Его атаки получают &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt;.
Target_InvokeDuplicity	SpellData	Invoke Duplicity	Distract your enemies with an illusion. Within [1] of the illusion, &lt;LSTag Tooltip="AttackRoll"&gt;Attack Rolls&lt;/LSTag&gt; have &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; for you and your allies.	Двуличность	Отвлечь внимание противников иллюзией. В пределах [1] от иллюзии вы и ваши союзники получаете &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="AttackRoll"&gt;бросках атаки&lt;/LSTag&gt;.
Target_IronboundPursuit_RedCap	SpellData	Ironbound Pursuit	Launch a flying kick that pushes the target back [1] and knocks it &lt;LSTag Type="Status" Tooltip="PRONE"&gt;Prone&lt;/LSTag&gt;.	Безжалостная погоня	Ударить цель ногой в прыжке, оттолкнув ее на [1] и вынудив упасть &lt;LSTag Type="Status" Tooltip="PRONE"&gt;плашмя&lt;/LSTag&gt;.
Target_Jump	SpellData	Enhance Leap	Triple a creature's jumping distance.	Усиленный прыжок	Дальность прыжка существа утраивается.
Target_Jump_2	SpellData	Enhance Leap	Triple a creature's jumping distance.	Усиленный прыжок	Дальность прыжка существа утраивается.
Target_Jump_3	SpellData	Enhance Leap	Triple a creature's jumping distance.	Усиленный прыжок	Дальность прыжка существа утраивается.
Target_Jump_Githyanki	SpellData	Githyanki Psionics: Jump		Псионика гитьянки: прыжок	
Target_Knock	SpellData	Knock	Unlock an object that is held shut by a mundane lock.	Стук	Отпереть объект, который заперт на обычный замок.
Target_KnockOut_Person	SpellData	Knock Unconscious	Make a non-lethal attack against a creature. 	Лишить сознания	Провести несмертельную атаку по существу.
Target_LayOnHands	SpellData	Lay on Hands	Use your blessed touch to heal a creature or cure it of all diseases and poisons.	Возложение рук	Прикоснуться к существу, вылечив его либо исцелив от любых болезней и ядов.
Target_LayOnHands_BigHeal	SpellData	Lay on Hands: Greater Healing		Возложение рук: великое лечение	
Target_LayOnHands_Cure	SpellData	Lay on Hands: Cure	Imbue your hands with divine power to cure all diseases and poisons affecting a creature.	Возложение рук: исцеление	Напитать руки благодатной силой, способной прикосновением излечивать любые болезни и яды.
Target_LayOnHands_SmallHeal	SpellData	Lay on Hands: Lesser Healing	Imbue your hands with divine power to heal a target.	Возложение рук: малое лечение	Напитать руки благодатной силой, чтобы исцелить цель.
Target_LearnSpell	SpellData	Learn Spell	Target a scroll containing a spell that you don't have in your spellbook yet. Pay gold cost corresponding to the spell level and add it to your spellbook.	Выучить заклинание	Выберите целью свиток с заклинанием, которого еще нет в вашей книге заклинаний. Заплатите золото, количество которого зависит от круга заклинания, и добавьте заклинание в свою книгу.
Target_LesserRestoration	SpellData	Lesser Restoration	Cure a creature from disease, poison, paralysis or blindness.	Низшее восстановление	Исцелить существо от болезни, отравления, паралича или слепоты.
Target_LesserRestoration_3	SpellData	Lesser Restoration	Cure a creature from disease, poison, paralysis or blindness.	Низшее восстановление	Исцелить существо от болезни, отравления, паралича или слепоты.
Target_Levitate	SpellData	Levitate	Make a nearby object or creature float up in the air.	Левитация	Заставить находящийся поблизости предмет или существо подняться в воздух.
Target_Light	SpellData	Light	Infuse an object with an aura of light.	Свет	Напитать объект аурой света.
Target_Longstrider	SpellData	Longstrider	Increase a creature's &lt;LSTag Tooltip="MovementSpeed"&gt;movement speed&lt;/LSTag&gt; by [1].	Скороход	&lt;LSTag Tooltip="MovementSpeed"&gt;Скорость перемещения&lt;/LSTag&gt; существа увеличивается на [1].
Target_Longstrider_2	SpellData	Longstrider	Increase two creatures' &lt;LSTag Tooltip="MovementSpeed"&gt;movement speed&lt;/LSTag&gt; by [1].	Скороход	&lt;LSTag Tooltip="MovementSpeed"&gt;Скорость перемещения&lt;/LSTag&gt; двух существ увеличивается на [1].
Target_Longstrider_3	SpellData	Longstrider	Increase three creatures' &lt;LSTag Tooltip="MovementSpeed"&gt;movement speed&lt;/LSTag&gt; by [1].	Скороход	&lt;LSTag Tooltip="MovementSpeed"&gt;Скорость перемещения&lt;/LSTag&gt; трех существ увеличивается на [1].
Target_LungingAttack	SpellData	Lunging Attack	Increase the range on your next melee attack by [1] and deal additional damage based on your superiority die.	Атака с выпадом	Увеличить дистанцию вашей следующей атаки ближнего боя на [1] и нанести дополнительный урон в зависимости от вашего кубика превосходства.
Target_MageArmor	SpellData	Mage Armour	Protect a target from attacks: increase its &lt;LSTag Tooltip="ArmourClass"&gt;Armour Class&lt;/LSTag&gt; to 13 + its Dexterity modifier.	Магический доспех	Защитить цель от атак, увеличив ее &lt;LSTag Tooltip="ArmourClass"&gt;класс брони&lt;/LSTag&gt; до 13 + ее модификатор ловкости.
Target_MageArmor_2	SpellData	Mage Armour		Магический доспех	
Target_MageArmor_3	SpellData	Mage Armour		Магический доспех	
Target_MageHand	SpellData	Mage Hand	Create a spectral hand that can manipulate and interact with objects.	Магическая рука	Создать призрачную руку, которая может манипулировать объектами и взаимодействовать с ними.
Target_MageHand_GithyankiPsionics	SpellData	Githyanki Psionics: Mage Hand	Create an invisible spectral hand that can manipulate and interact with objects.	Псионика гитьянки: магическая рука	Создать невидимую призрачную руку, которая может манипулировать объектами и взаимодействовать с ними.
Target_MagicClub_WoodWoad	SpellData	Magic Club	Let your magic seep into your club while you attack.	Магическая дубинка	Позволить магии напитать вашу занесенную для удара дубинку.
Target_MagicWeapon	SpellData	Magic Weapon	Infuse a weapon with arcane energy. The weapon becomes magical, receiving a +[1] bonus to &lt;LSTag Tooltip="AttackRoll"&gt;Attack&lt;/LSTag&gt; and Damage Rolls.	Волшебное оружие	Напитать оружие магией. Оружие становится волшебным и получает бонус +[1] к броскам &lt;LSTag Tooltip="AttackRoll"&gt;атаки&lt;/LSTag&gt; и урона.
Target_MainHandAttack	SpellData	Main Hand Attack	Make a melee attack with your equipped weapon.	Атака основной рукой	Атаковать текущим оружием ближнего боя.
Target_MenacingAttack	SpellData	Menacing Attack (Melee)	Possibly &lt;LSTag Type="Status" Tooltip="FRIGHTENED"&gt;Frighten&lt;/LSTag&gt; your target. They'll have &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="AbilityCheck"&gt;Ability Checks&lt;/LSTag&gt; and &lt;LSTag Tooltip="AttackRoll"&gt;Attack Rolls&lt;/LSTag&gt; and be unable to move.	Угрожающая атака (ближний бой)	Может &lt;LSTag Type="Status" Tooltip="FRIGHTENED"&gt;испугать&lt;/LSTag&gt; цель. Она получит &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при всех &lt;LSTag Tooltip="AbilityCheck"&gt;проверках характеристик&lt;/LSTag&gt; и &lt;LSTag Tooltip="AttackRoll"&gt;бросках атаки&lt;/LSTag&gt; и не сможет сдвинуться с места.
Target_Mending	SpellData	Mending	Fix a broken item.	Починка	Починить сломанный предмет.
Target_MindMastery_Duergar	SpellData	Mind Mastery	Cause an enemy to make a weapon attack against one of its allies.	Власть над разумом	Принуждает врага произвести атаку оружием против одного из своих союзников.
Target_MindSpike_NPC	SpellData	Mind Spike	Drive a psychic spike into the brain of a foe.	Шипы разума	Ввести психический шип в мозг противника.
Target_MinorIllusion	SpellData	Minor Illusion	Create an illusion that compels nearby creatures to investigate.	Малая иллюзия	Создать иллюзию, которая заставит находящихся поблизости существ выяснить, в чем дело.
Target_MistyStep	SpellData	Misty Step	Surrounded by silver mist, you teleport to an unoccupied space you can see.	Туманный шаг	Вас окружает серебряный туман, и вы телепортируетесь на незанятое пространство, которое можете видеть.
Target_Moonbeam	SpellData	Moonbeam	Call down a beam of light that damages any creature that enters the beam or starts its turn in the light. You can use an action to move the beam [1].	Лунный свет	Призвать луч света, который наносит урон любому существу, входящему в этот луч или начинающему в нем свой ход. Вы можете переместить луч на [1], потратив действие.
Target_Moonbeam_Move	SpellData	Move Moonbeam	Move the beam of moonlight up to [1]. The beam of light damages any creature that enters the beam or starts its turn in the light.	Перемещение Лунного света	Передвинуть луч лунного света на расстояние вплоть до [1]. Луч света наносит урон любому существу, входящему в этот луч или начинающему в нем свой ход.
Target_Multiattack	SpellData	Multiattack	Aim multiple attacks at a target.	Мультиатака	Атаковать цель сразу несколько раз.
Target_Multiattack_Werewolf	SpellData	Multiattack	Rake your claws across a foe. The target must have less than 60% of its &lt;LSTag Tooltip="HitPoints"&gt;hit points&lt;/LSTag&gt;.	Мультиатака	Впиться когтями во врага. У цели должно быть менее 60% &lt;LSTag Tooltip="HitPoints"&gt;очков здоровья&lt;/LSTag&gt;.
Target_NaturesWrath	SpellData	Nature's Wrath	&lt;LSTag Type="Status" Tooltip="NATURES_WRATH"&gt;Restrain&lt;/LSTag&gt; an enemy. They cannot move. &lt;LSTag Tooltip="AttackRoll"&gt;Attack Rolls&lt;/LSTag&gt; against them have &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt;. Their Attack Rolls and Dexterity &lt;LSTag Tooltip="SavingThrow"&gt;saves&lt;/LSTag&gt; have &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt;.	Гнев природы	&lt;LSTag Type="Status" Tooltip="NATURES_WRATH"&gt;Обездвижить&lt;/LSTag&gt; врага. Он не сможет сдвинуться с места. &lt;LSTag Tooltip="AttackRoll"&gt;Броски атаки&lt;/LSTag&gt; против него получают &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt;. Его броски атаки и &lt;LSTag Tooltip="SavingThrow"&gt;испытания&lt;/LSTag&gt; ловкости получают &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt;.
Target_OffhandAttack	SpellData	Off-Hand Attack (Melee)	Make a melee attack with your off-hand weapon.	Атака второй рукой (ближний бой)	Атаковать в ближнем бою оружием во второй руке.
Target_Oil_Of_The_Basilisk	SpellData	Oil of the Basilisk	Turn a &lt;LSTag Type="Status" Tooltip="PETRIFIED"&gt;Petrified&lt;/LSTag&gt; creature back to its organic form.	Масло василиска	Превратить &lt;LSTag Type="Status" Tooltip="PETRIFIED"&gt;окаменевшее&lt;/LSTag&gt; существо обратно в создание из живой плоти.
Target_OpenWounds_Redcap	SpellData	Open Wounds	Rend a creature's flesh and make them &lt;LSTag Type="Status" Tooltip="BLEEDING"&gt;Bleed&lt;/LSTag&gt;.	Открытые раны	Нанести существу рваную рану, вызвав у того &lt;LSTag Type="Status" Tooltip="BLEEDING"&gt;кровотечение&lt;/LSTag&gt;
Target_OpeningAttack	SpellData	Flourish	Possibly throw your enemy &lt;LSTag Type="Status" Tooltip="OFF_BALANCED"&gt;Off Balance&lt;/LSTag&gt;.	Финт	Есть шанс заставить врага &lt;LSTag Type="Status" Tooltip="OFF_BALANCED"&gt;потерять равновесие&lt;/LSTag&gt;.
Target_PLA_ShieldOfFaith_SwordOfJustice	SpellData	Tyr's Protection		Защита Тира	
Target_PacifyingSpores	SpellData	Pacifying Spores	Pacify a creature. It can't move or take actions, bonus actions, or reactions.	Усмиряющие споры	Успокоить существо. Оно не сможет перемещаться, а также предпринимать обычные, бонусные или ответные действия.
Target_PactOfTheChain_Imp	SpellData	Find Familiar: Imp	Summon a familiar with the form of an imp that can fly, turn Invisible, and &lt;LSTag Type="Spell" Tooltip="Target_Sting_Imp_Summon"&gt;Sting&lt;/LSTag&gt; enemies.	Призыв фамильяра: бес	Призвать фамильяра, имеющего облик беса. Он может летать, становиться невидимым и &lt;LSTag Type="Spell" Tooltip="Target_Sting_Imp_Summon"&gt;жалить&lt;/LSTag&gt; врагов.
Target_PactOfTheChain_Quasit	SpellData	Find Familiar: Quasit	Summon a familiar with the form of a quasit that can turn Invisible and &lt;LSTag Type="Spell" Tooltip="Target_Scare_Quasit_Summon"&gt;Scare&lt;/LSTag&gt; enemies.	Призыв фамильяра: квазит	Призвать фамильяра, имеющего облик квазита. Он может становиться невидимым и &lt;LSTag Type="Spell" Tooltip="Target_Scare_Quasit_Summon"&gt;пугать&lt;/LSTag&gt; врагов.
Target_ParalyzingRay_Spectator	SpellData	Paralysing Ray	Shoot an eye ray that &lt;LSTag Type="Status" Tooltip="PARALYZED_SPECTATOR"&gt;Paralyses&lt;/LSTag&gt; its target.	Луч паралича	Выпустить из глаза луч, &lt;LSTag Type="Status" Tooltip="PARALYZED_SPECTATOR"&gt;парализующий&lt;/LSTag&gt; цель.
Target_PhantasmalForce	SpellData	Phantasmal Force	Deal damage to a creature each turn. At the start of its turn, it takes Psychic damage. Each subsequent time it takes damage, the damage type of Phantasmal Force changes to match that damage type.	Сила фантазма	Каждый ход существу наносится урон. В начале своего хода существо получает психический урон. Каждый последующий раз, когда существо будет получать урон, тип урона «Силы фантазма» будет меняться на тип полученного урона.
Target_PiercingThrust	SpellData	Piercing Strike	Deal regular damage and possibly inflict &lt;LSTag Type="Status" Tooltip="GAPING_WOUND"&gt;Gaping Wounds&lt;/LSTag&gt;, which cause extra damage on attacks.	Пронзающий удар	Нанести обычный урон и с некоторой вероятностью оставить &lt;LSTag Type="Status" Tooltip="GAPING_WOUND"&gt;глубокие раны&lt;/LSTag&gt;, наносящие дополнительный урон при атаках.
Target_PlantGrowth	SpellData	Plant Growth	Make weeds burst from the ground and smother the area. Creatures moving through the weeds have their &lt;LSTag Tooltip="MovementSpeed"&gt;movement speed&lt;/LSTag&gt; quartered.	Рост растений	Заставить густые травы вырваться из-под земли и покрыть собою всю территорию. &lt;LSTag Tooltip="MovementSpeed"&gt;Скорость перемещения&lt;/LSTag&gt; по ним снижена в четыре раза.
Target_Poison_Trap	SpellData	Contact Poison	&lt;LSTag Type="Status" Tooltip="POISONED"&gt;Poison&lt;/LSTag&gt; a target.	Контактный яд	&lt;LSTag Type="Status" Tooltip="POISONED"&gt;Отравить&lt;/LSTag&gt; цель.
Target_PommelStrike	SpellData	Pommel Strike	Make a non-lethal attack against an enemy and possibly &lt;LSTag Type="Status" Tooltip="DAZED"&gt;Daze&lt;/LSTag&gt; them.	Ошеломляющий удар	Провести несмертельную атаку по врагу. Может &lt;LSTag Type="Status" Tooltip="DAZED"&gt;дезориентировать&lt;/LSTag&gt; цель.
Target_PostureBreaker	SpellData	Backbreaker	Possibly knock your enemy &lt;LSTag Type="Status" Tooltip="PRONE"&gt;Prone&lt;/LSTag&gt;.	Хребтолом	Может заставить врага &lt;LSTag Type="Status" Tooltip="PRONE"&gt;упасть плашмя&lt;/LSTag&gt;.
Target_ProtectionFromEnergy	SpellData	Protection from Energy	Touch a creature to grant it &lt;LSTag Tooltip="Resistant"&gt;Resistance&lt;/LSTag&gt; to Acid, Cold, Fire, Lightning, or Thunder damage.	Защита от энергии	Коснуться существа, чтобы дать ему &lt;LSTag Tooltip="Resistant"&gt;устойчивость&lt;/LSTag&gt; к урону громом, кислотой, молнией, огнем и холодом.
