EntryName	Type	DisplayName_en	Description_en	DisplayName_ru	Description_ru
Target_WarGodsBlessing_Interrupt	SpellData	War God's Blessing	Endow a nearby ally with the glory of your god to grant them a +[1] bonus to their &lt;LSTag Tooltip="AttackRoll"&gt;Attack Roll&lt;/LSTag&gt;.	Благословение бога войны	Преисполнить ближайшего союзника славы вашего божества, прибавив [1] к его &lt;LSTag Tooltip="AttackRoll"&gt;броску атаки&lt;/LSTag&gt;.
Target_WardingBond	SpellData	Warding Bond	Ward an ally. They gain &lt;LSTag Tooltip="Resistant"&gt;Resistance&lt;/LSTag&gt; to all damage, and a +[1] bonus to their &lt;LSTag Tooltip="ArmourClass"&gt;Armour Class&lt;/LSTag&gt; and &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt;. Each time the ally takes damage, you take the same amount of damage.	Защитные узы	Наложить оберег на союзника. Он получает &lt;LSTag Tooltip="Resistant"&gt;устойчивость&lt;/LSTag&gt; ко всему урону и бонус +[1] к &lt;LSTag Tooltip="ArmourClass"&gt;классу брони&lt;/LSTag&gt; и &lt;LSTag Tooltip="SavingThrow"&gt;испытаниям&lt;/LSTag&gt;. Каждый раз, когда союзник получает урон, вы получаете такое же количество урона.
Target_WaterWhip	SpellData	Water Whip	Possibly pulls the target towards you or knocks it &lt;LSTag Type="Status" Tooltip="PRONE"&gt;Prone&lt;/LSTag&gt;.	Водяной бич	Может притянуть цель к вам или заставить упасть &lt;LSTag Type="Status" Tooltip="PRONE"&gt;плашмя&lt;/LSTag&gt;.
Target_WaterWhip_Prone	SpellData	Water Whip: Knock Prone	Use the water whip to knock the target &lt;LSTag Type="Status" Tooltip="PRONE"&gt;Prone&lt;/LSTag&gt;.	Водяной бич: сбить с ног	Использовать водяной бич, чтобы заставить цель упасть &lt;LSTag Type="Status" Tooltip="PRONE"&gt;плашмя&lt;/LSTag&gt;.
Target_WaterWhip_Pull	SpellData	Water Whip: Pull	Use the water whip to pull the target towards you.	Водяной бич: притянуть	Использовать водяной бич, чтобы притянуть цель к вам.
Target_Web	SpellData	Web	Cover an area in thick, flammable webbing that slows creatures within and possibly &lt;LSTag Type="Status" Tooltip="WEB"&gt;Enwebs&lt;/LSTag&gt; them.	Паутина	Покрыть область плотной, легко воспламеняющейся паутиной. Паутина замедляет и может &lt;LSTag Type="Status" Tooltip="WEB"&gt;опутывать&lt;/LSTag&gt; попавших в нее существ.
Target_Whip_DarkVine	SpellData	Cursed Thorns	Whip a target.	Проклятые тернии	Хлестнуть цель.
Target_Whip_TollCollector_Left	SpellData	Left Coin Whip	Whip a target with jingle-jangling fury.	Хлыст из монет (левый)	Хлестнуть цель со звенящей яростью.
Target_Whip_TollCollector_Right	SpellData	Right Coin Whip	Whip a target with jingle-jangling fury.	Хлыст из монет (правый)	Хлестнуть цель со звенящей яростью.
Target_Whirlwind_Djinni	SpellData	Sweetplum Gales	Coalesce the air in a fragrant but vicious whirlwind that &lt;LSTag Type="Status" Tooltip="RESTRAINED"&gt;Restrains&lt;/LSTag&gt; those within.	Благоуханная буря	Вызвать в воздухе благоуханный, но беспощадный вихрь, &lt;LSTag Type="Status" Tooltip="RESTRAINED"&gt;обездвиживающий&lt;/LSTag&gt; всех, кто оказался внутри него.
Target_WildMagicBarbarian_ExplodingFlumph	SpellData	Wild Magic: Intangible Spirit	Summon a spectral flumph. The flumph explodes at the end of your turn, dealing [1] to each creature within [2].	Дикая магия: бесплотный дух	Призвать призрачного фламфа. Фламф взрывается в конце вашего хода, нанося [1] каждому существу в пределах [2].
Target_WildMagicBarbarian_Teleport	SpellData	Wild Magic: Teleport	As a bonus action, teleport up to [1] to an unoccupied space you can see.	Дикая магия: телепортация	В качестве бонусного действия телепортироваться на [1] к незанятому месту в пределах вашей видимости.
Target_WildMagic_Teleport	SpellData	Wild Magic: Teleport	Teleport to an unoccupied space you can see.	Дикая магия: телепортация	Вы телепортируетесь на незанятое пространство, которое можете видеть.
Target_WoundingRay_Spectator	SpellData	Wounding Ray	Shoot an eye ray that deals immense damage. 	Луч ранения	Выпустить из глаза луч, наносящий цели колоссальный урон.
Target_WrathOfTheStorm_Lightning	SpellData	Wrath of the Storm: Lightning	Conflagrate a foe with electric bolts.	Ярость грозы: молния	Поджечь противника электрическими разрядами.
Target_WrathOfTheStorm_Thunder	SpellData	Wrath of the Storm: Thunder		Ярость грозы: гром	
Target_ZZZ_TestCase_SavingThrow	SpellData	%%% Test Spell	%%% This is a test spell.		
TavernBrawler	PassiveData	Tavern Brawler	When you make an unarmed attack, use an improvised weapon, or throw something, your Strength &lt;LSTag Tooltip="AbilityModifier"&gt;Modifier&lt;/LSTag&gt; is added twice to the damage and &lt;LSTag Tooltip="AttackRoll"&gt;Attack Rolls&lt;/LSTag&gt;.	Трактирный забияка	Когда вы проводите атаку без оружия, используете импровизированное оружие или что-то бросаете, то дважды добавляете свой &lt;LSTag Tooltip="AbilityModifier"&gt;модификатор&lt;/LSTag&gt; силы к урону и &lt;LSTag Tooltip="AttackRoll"&gt;броскам атаки&lt;/LSTag&gt;.
TavernBrawler_Bonuses	PassiveData	%%% Tavern Brawler	%%% Increase your Strength or Constitution score by 1, to a maximum of 20. You are proficient with improvised weapons. Your unarmed strike uses a d4 for damage.		
Teleportation_ArcaneGate	SpellData	Arcane Gate	Create two linked teleportation portals.	Волшебные врата	Создать два связанных друг с другом портала телепортации.
Teleportation_DimensionDoor	SpellData	Dimension Door	Teleport yourself and up to 1 adjacent ally to a place you can see. The ally cannot be larger than medium.	Дверь в пространстве	Телепортировать себя и максимум 1 союзника рядом в точку, которую вы можете видеть. Союзник не может быть размерами больше среднего.
Teleportation_DimensionDoor_5	SpellData	Dimension Door		Дверь в пространстве	
Teleportation_DimensionDoor_6	SpellData	Dimension Door		Дверь в пространстве	
Teleportation_Displacement_DisplacerBeast	SpellData	Displace	Teleport yourself and a target to a nearby location, shredding the target's mind, and leaving behind an &lt;LSTag Type="Spell" Tooltip="Target_CreateIllusion_DisplacerBeast"&gt;Illusory Copy&lt;/LSTag&gt; of yourself.	Ускользание	Заставить цель помрачиться разумом, телепортировавшись с ней в точку неподалеку и оставив на прежнем месте вашу &lt;LSTag Type="Spell" Tooltip="Target_CreateIllusion_DisplacerBeast"&gt;иллюзорную копию&lt;/LSTag&gt;.
Teleportation_Resurrection	SpellData	Resurrection		Воскрешение	
Teleportation_Revivify	SpellData	Revivify	Revive a companion. They return to life with 1 hit point.	Возрождение	Оживить спутника. Он возвращается к жизни с 1 очком здоровья.
Teleportation_Revivify_Deva	SpellData	Revivify		Возрождение	
Teleportation_TrueResurrection_Scroll	SpellData	True Resurrection	Resurrect a companion. They return to life with all of their &lt;LSTag Tooltip="HitPoints"&gt;hit points&lt;/LSTag&gt;.	Истинное воскрешение	Воскресить спутника. Он вернется к жизни с полным запасом &lt;LSTag Tooltip="HitPoints"&gt;очков здоровья&lt;/LSTag&gt;.
TempestuousMagic	PassiveData	Tempestuous Magic	After you cast a Level 1 spell or higher you can &lt;LSTag Type="Spell" Tooltip="Projectile_Fly_TempestuousMagic"&gt;Fly&lt;/LSTag&gt; as a &lt;LSTag Tooltip="Bonus_Action"&gt;bonus action&lt;/LSTag&gt; until the end of your turn without receiving &lt;LSTag Tooltip="OpportunityAttack"&gt;Opportunity Attacks&lt;/LSTag&gt;.	Бурная магия	Если вы сотворили заклинание 1 круга или выше, то до конца своего хода в качестве &lt;LSTag Tooltip="Bonus_Action"&gt;бонусного действия&lt;/LSTag&gt; можете &lt;LSTag Type="Spell" Tooltip="Projectile_Fly_TempestuousMagic"&gt;летать&lt;/LSTag&gt;, не вызывая &lt;LSTag Tooltip="OpportunityAttack"&gt;внеочередные атаки&lt;/LSTag&gt; против вас.
ThiefOfFiveFates	PassiveData	Thief of Five Fates	Once per Long Rest, you can cast Bane using a &lt;LSTag Tooltip="WarlockSpellSlot"&gt;Warlock Spell Slot&lt;/LSTag&gt;.	Вор пяти судеб	Один раз до следующего долгого отдыха вы можете применить "Порчу", используя &lt;LSTag Tooltip="WarlockSpellSlot"&gt;ячейку заклинания колдуна&lt;/LSTag&gt;.
ThievesCant	PassiveData	%%% Thieves' Cant	%%% During your rogue training you learned thieves' cant, a secret mix of dialect, jargon, and code that allows you to hide messages in seemingly normal conversation. Only another creature that knows thieves' cant understands such messages. In addition, you understand a set of secret signs and symbols used to convey short, simple messages, such as whether an area is dangerous or the territory of a thieves' guild, whether loot is nearby, or whether the people in an area are easy marks or will provide a safe house for thieves on the run.		
ThirdEye	PassiveData	Raven Sight	The raven cannot be blinded.	Зрение ворона	Ворон не может быть ослеплен.
ThirstingBlade_Blade	PassiveData	%%% EMPTY			
ThirstingBlade_Check	PassiveData	Deepened Pact	Pleased with your service, your otherworldly patron added new boons to the terms of your pact.&lt;br&gt;&lt;br&gt;Blade pactholders gain an &lt;LSTag Type="Passive" Tooltip="ExtraAttack"&gt;extra attack&lt;/LSTag&gt; with their pact weapon.&lt;br&gt;&lt;br&gt;The Pact of the Chain's &lt;LSTag Type="Spell" Tooltip="Target_FindFamiliar"&gt;familiar&lt;/LSTag&gt; also gains an extra attack.&lt;br&gt;&lt;br&gt;Pact of the Tome warlocks can cast &lt;LSTag Type="Spell" Tooltip="Target_AnimateDead"&gt;Animate Dead&lt;/LSTag&gt;, &lt;LSTag Type="Spell" Tooltip="Target_Haste"&gt;Haste&lt;/LSTag&gt;, &lt;LSTag Type="Spell" Tooltip="Target_CallLightning"&gt;Call Lightning&lt;/LSTag&gt; once per long rest.	Расширенный договор	Ваш потусторонний покровитель доволен вашей службой и добавляет новые преимущества к условиям вашего договора.&lt;br&gt;&lt;br&gt;Колдуны Договора клинка получают &lt;LSTag Type="Passive" Tooltip="ExtraAttack"&gt;дополнительную атаку&lt;/LSTag&gt; своим оружием договора.&lt;br&gt;&lt;br&gt;&lt;LSTag Type="Spell" Tooltip="Target_FindFamiliar"&gt;Фамильяр&lt;/LSTag&gt; Договора цепи также получает дополнительную атаку.&lt;br&gt;&lt;br&gt;Колдуны Договора книги могут творить &lt;LSTag Type="Spell" Tooltip="Target_AnimateDead"&gt;«Оживление мертвецов»&lt;/LSTag&gt;, &lt;LSTag Type="Spell" Tooltip="Target_Haste"&gt;«Ускорение»&lt;/LSTag&gt; и &lt;LSTag Type="Spell" Tooltip="Target_CallLightning"&gt;«Вызов молний»&lt;/LSTag&gt; один раз до следующего долгого отдыха.
ThirstingBlade_Tome	PassiveData	%%% EMPTY			
Thought_Shield_Psychic_Reflection	PassiveData	Thought Shield: Psychic Reflection	Your patron doesn't appreciate attempts to attack your mind. When you take Psychic damage, your attacker takes the same damage.	Щит разума: психическое отражение	Ваш покровитель не терпит, когда кто-то атакует ваш разум. Если вы получаете психический урон, нанесший его сам получает равный урон.
Thought_Shield_Psychic_Resistance	PassiveData	Thought Shield: Psychic Resistance	An elder being shields your brain. You gain &lt;LSTag Tooltip="Resistant"&gt;Resistance&lt;/LSTag&gt; to Psychic damage.	Щит разума: психическая устойчивость	Древнее существо оберегает ваш мозг. Вы получаете &lt;LSTag Tooltip="Resistant"&gt;устойчивость&lt;/LSTag&gt; к психическому урону.
Throw_FrenziedThrow	SpellData	Enraged Throw	Pick up an item or creature and throw it at a target, dealing additional damage and knocking it &lt;LSTag Type="Status" Tooltip="PRONE"&gt;Prone&lt;/LSTag&gt;.	Яростный бросок	Схватить предмет или существо и метнуть его в цель, нанеся ей дополнительный урон и заставив упасть &lt;LSTag Type="Status" Tooltip="PRONE"&gt;плашмя&lt;/LSTag&gt;.
Throw_ImprovisedWeapon	SpellData	Improvised Melee Weapon	Pick up an item or creature and use it to make a melee attack.	Импровизированное оружие ближнего боя	Поднять предмет или существо и использовать как оружие ближнего боя.
Throw_LOW_NineFingers_SneakyDagger	SpellData	The Blade Least Expected	Hit a foe against whom you've got &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt;, dealing &lt;LSTag Type="Spell" Tooltip="Target_SneakAttack"&gt;Sneak Attack&lt;/LSTag&gt; damage.	Самый неожиданный клинок	Ударить противника, против которого у вас есть &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt;, нанося ему урон от &lt;LSTag Type="Spell" Tooltip="Target_SneakAttack"&gt;атаки исподтишка&lt;/LSTag&gt;.
Throw_LOW_NineFingers_SneakyDagger_2	SpellData	The Blade Least Expected	Hit a foe against whom you've got &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt;, dealing &lt;LSTag Type="Spell" Tooltip="Target_SneakAttack"&gt;Sneak Attack&lt;/LSTag&gt; damage.	Самый неожиданный клинок	Ударить противника, против которого у вас есть &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt;, нанося ему урон от &lt;LSTag Type="Spell" Tooltip="Target_SneakAttack"&gt;атаки исподтишка&lt;/LSTag&gt;.
Throw_LOW_NineFingers_SneakyDagger_3	SpellData	The Blade Least Expected	Hit a foe against whom you've got &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt;, dealing &lt;LSTag Type="Spell" Tooltip="Target_SneakAttack"&gt;Sneak Attack&lt;/LSTag&gt; damage.	Самый неожиданный клинок	Ударить противника, против которого у вас есть &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt;, нанося ему урон от &lt;LSTag Type="Spell" Tooltip="Target_SneakAttack"&gt;атаки исподтишка&lt;/LSTag&gt;.
Throw_LOW_Poltergeist_Telekinesis	SpellData	Forceful Throw	Throw an item at a creature, wounding it and possibly knocking it &lt;LSTag Type="Status" Tooltip="PRONE"&gt;Prone&lt;/LSTag&gt;.	Мощный бросок	Бросить предмет в существо, ранить его, а возможно, и свалить &lt;LSTag Type="Status" Tooltip="PRONE"&gt;плашмя&lt;/LSTag&gt;.
Throw_LOW_Poltergeist_Telekinesis_Combat	SpellData	Forceful Throw	Throw an item at a creature, wounding it and possibly knocking it &lt;LSTag Type="Status" Tooltip="PRONE"&gt;Prone&lt;/LSTag&gt;.	Мощный бросок	Бросить предмет в существо, ранить его, а возможно, и свалить &lt;LSTag Type="Status" Tooltip="PRONE"&gt;плашмя&lt;/LSTag&gt;.
Throw_MAG_TheThorns_Throw	SpellData	Billowing Hurl	Throw Nyrulna forth to deal [1] in a [2] radius explosion of turbulence.	Раздувающийся бросок	Бросить вперед Нирулну, чтобы нанести [1] в области поражения турбулентности радиусом [2].
Throw_MAG_WeaponAction_CometThrow	SpellData	Comet	Pick up a creature and throw it at a target, possibly knocking it &lt;LSTag Type="Status" Tooltip="PRONE"&gt;Prone&lt;/LSTag&gt;. Deal [1] in [2] radius on contact.	Комета	Поднять существо и бросить его в цель, с некоторой вероятностью заставив ее упасть &lt;LSTag Type="Status" Tooltip="PRONE"&gt;плашмя&lt;/LSTag&gt;. Наносит [1] в радиусе [2] при контакте.
Throw_MightyImpel	SpellData	Mighty Impel	Throw a creature or object that is Medium-sized or smaller.	Могучий швырок	Метнуть существо или предмет не больше среднего размера.
Throw_Telekinesis	SpellData	Telekinesis	Throw a creature or object up to [1] with a thought. Once per turn, you can use Telekinesis again without expending a &lt;LSTag Tooltip="SpellSlot"&gt;spell slot&lt;/LSTag&gt;.	Телекинез	Силой мысли метнуть существо или предмет на [1]. Один раз за ход вы можете повторно использовать телекинез, не тратя &lt;LSTag Tooltip="SpellSlot"&gt;ячейку заклинания&lt;/LSTag&gt;.
Throw_Throw	SpellData	Throw	Throw a character or item from the world or your inventory.	Метнуть	Метнуть персонажа или предмет в мире или из вашего инвентаря.
Throw_Throw_Nurse	SpellData	Throw Karabasan's Gift	&lt;LSTag Type="Status" Tooltip="PARALYZED"&gt;Paralyse&lt;/LSTag&gt; a target.	Бросить дар Карабасана	&lt;LSTag Type="Status" Tooltip="PARALYZED"&gt;Парализовать&lt;/LSTag&gt; цель.
Throw_WYR_Circus_AxeThrow	SpellData	Rebounding Toss	The axe immediately returns to its thrower. 	Отскакивающий бросок	Топор немедленно возвращается к тому, кто его бросил. 
Throw_WYR_Throw_Gortash	SpellData	Mechanical Throw	Throw as a Bonus Action.	Механический бросок	Бросить в качестве бонусного действия
ThunderboltStrike	PassiveData	Thunderbolt Strike	When you deal Lightning  or Thunder damage to a creature that is Large or smaller, you can also push it up to [1].	Удар грома	Нанося урон молнией или громом существу размером не более крупного, вы также можете оттолкнуть его на расстояние вплоть до [1].
TidesOfChaos	PassiveData	Tides of Chaos	Activate to gain &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on your next &lt;LSTag Tooltip="AbilityCheck"&gt;Ability Check&lt;/LSTag&gt;.&lt;br&gt;&lt;br&gt;Increased chance of &lt;LSTag Tooltip="WildMagic"&gt;Wild Magic&lt;/LSTag&gt; surge afterwards.	Прилив хаоса	Активируйте, чтобы получить &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при следующей &lt;LSTag Tooltip="AbilityCheck"&gt;проверке характеристики&lt;/LSTag&gt;.&lt;br&gt;&lt;br&gt;После прилива хаоса увеличивается шанс спровоцировать &lt;LSTag Tooltip="WildMagic"&gt;дикую магию&lt;/LSTag&gt;.
TidesOfChaos_Unlock	PassiveData	%%% Empty			
Tiefling_HellishResistance	PassiveData	Hellish Resistance	You have resistance to Fire damage, taking only half damage from it.	Адская устойчивость	У вас есть устойчивость к урону огнем – вы получаете лишь половину от него.
TollCollector_Armor	PassiveData	Coin Armour	Armoured in enchanted coins, this creature is a clinking emblem of golden greed. Could there be a method of removing the armour without destroying the coins?	Доспех из монет	Это существо заковано в зачарованные монеты, став звенящим воплощением златолюбия. Можно ли как-то снять его доспех, не повредив монеты?
TombOfLevistus	PassiveData	Tomb of Levistus	%%% Deprecated	Гробница Левистуса	
TotemSpirit_Bear	PassiveData	Bear Heart	While &lt;LSTag Type="Status" Tooltip="RAGE"&gt;Raging&lt;/LSTag&gt;, you can use &lt;LSTag Type="Spell" Tooltip="Shout_FerociousAppetite"&gt;Unrelenting Ferocity&lt;/LSTag&gt;, and have Resistance to all damage except Psychic damage.	Сердце медведя	Находясь в &lt;LSTag Type="Status" Tooltip="RAGE"&gt;ярости&lt;/LSTag&gt;, вы можете использовать &lt;LSTag Type="Spell" Tooltip="Shout_FerociousAppetite"&gt;«Неослабевающую свирепость»&lt;/LSTag&gt; и получаете устойчивость ко всем видам урона, кроме психического.
TotemSpirit_Bear_Rage_Boosts	PassiveData	Bestial Heart: Bear Rage Bonuses	%%% Used to apply rage status boosts when not wearing armour	Сердце зверя: бонусы ярости медведя	
TotemSpirit_Eagle	PassiveData	Eagle Heart	While &lt;LSTag Type="Status" Tooltip="RAGE"&gt;Raging&lt;/LSTag&gt;, you can use &lt;LSTag Type="Spell" Tooltip="Projectile_DivingStrike"&gt;Diving Strike&lt;/LSTag&gt;.&lt;br&gt;&lt;br&gt;Foes also have &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="OpportunityAttack"&gt;Opportunity Attacks&lt;/LSTag&gt; against you, and you can use &lt;LSTag Type="Spell" Tooltip="Shout_Dash"&gt;Dash&lt;/LSTag&gt; as a bonus action.	Сердце орла	Находясь в &lt;LSTag Type="Status" Tooltip="RAGE"&gt;ярости&lt;/LSTag&gt;, вы можете использовать &lt;LSTag Type="Spell" Tooltip="Projectile_DivingStrike"&gt;«Удар в падении»&lt;/LSTag&gt;.&lt;br&gt;&lt;br&gt;Противники получают &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="OpportunityAttack"&gt;внеочередных атаках&lt;/LSTag&gt; против вас, а вы можете совершать &lt;LSTag Type="Spell" Tooltip="Shout_Dash"&gt;рывок&lt;/LSTag&gt; в качестве бонусного действия.
TotemSpirit_Eagle_Rage_Boosts	PassiveData	Bestial Heart: Eagle Rage Bonuses	%%% Used to apply rage status boosts when not wearing armour	Сердце зверя: бонусы ярости орла	
TotemSpirit_Elk	PassiveData	Elk Heart	While &lt;LSTag Type="Status" Tooltip="RAGE"&gt;Raging&lt;/LSTag&gt;, you can use &lt;LSTag Type="Spell" Tooltip="Rush_Primal_Stampede"&gt;Primal Stampede&lt;/LSTag&gt;, and your &lt;LSTag Tooltip="MovementSpeed"&gt;movement speed&lt;/LSTag&gt; increases by [1]. 	Сердце лося	Находясь в &lt;LSTag Type="Status" Tooltip="RAGE"&gt;ярости&lt;/LSTag&gt;, вы можете использовать &lt;LSTag Type="Spell" Tooltip="Rush_Primal_Stampede"&gt;«Первобытный таран»&lt;/LSTag&gt;, а ваша &lt;LSTag Tooltip="MovementSpeed"&gt;скорость перемещения&lt;/LSTag&gt; увеличивается на [1].
TotemSpirit_Elk_Rage_Boosts	PassiveData	Bestial Heart: Elk Rage Bonuses	%%% Used to apply rage status boosts when not wearing armour	Сердце зверя: бонусы ярости лося	
TotemSpirit_Tiger	PassiveData	Tiger Heart	While &lt;LSTag Type="Status" Tooltip="RAGE"&gt;Raging&lt;/LSTag&gt;, you can use &lt;LSTag Type="Spell" Tooltip="Zone_TigersBloodlust"&gt;Tiger's Bloodlust&lt;/LSTag&gt;, and your jump distance increases by [1].	Сердце тигра	Находясь в &lt;LSTag Type="Status" Tooltip="RAGE"&gt;ярости&lt;/LSTag&gt;, вы можете использовать &lt;LSTag Type="Spell" Tooltip="Zone_TigersBloodlust"&gt;«Кровожадность тигра»&lt;/LSTag&gt;, а дальность ваших прыжков увеличивается на [1].
TotemSpirit_Tiger_Rage_Boosts	PassiveData	Bestial Heart: Tiger Rage Bonuses	%%% Used to apply rage status boosts when not wearing armour	Сердце зверя: бонусы ярости тигра:	
TotemSpirit_Wolf	PassiveData	Wolf Heart	While &lt;LSTag Type="Status" Tooltip="RAGE"&gt;Raging&lt;/LSTag&gt;, you can use &lt;LSTag Type="Spell" Tooltip="Shout_PackHowl_Barbarian"&gt;Inciting Howl&lt;/LSTag&gt;, and your allies have &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on melee &lt;LSTag Tooltip="AttackRoll"&gt;Attack Rolls&lt;/LSTag&gt; against enemies within [1] of you.	Сердце волка	Находясь в &lt;LSTag Type="Status" Tooltip="RAGE"&gt;ярости&lt;/LSTag&gt;, вы можете использовать &lt;LSTag Type="Spell" Tooltip="Shout_PackHowl_Barbarian"&gt;«Воодушевляющий вой»&lt;/LSTag&gt;, а ваши союзники получают &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="AttackRoll"&gt;бросках атаки&lt;/LSTag&gt; ближнего боя против врагов, находящихся в пределах [1] от вас.
TotemSpirit_Wolf_Rage_Boosts	PassiveData	Bestial Heart: Wolf Rage Bonuses	%%% Used to apply rage status boosts when not wearing armour	Сердце зверя: бонусы ярости волка	
TouchOfDeath	PassiveData	Channel Divinity: Touch of Death	When you hit a creature with a melee attack, you can use your &lt;LSTag Type="ActionResource" Tooltip="ChannelDivinity"&gt;Channel Divinity&lt;/LSTag&gt; to deal extra Necrotic damage.	Проведение энергии: касание смерти	Когда вы попадаете по существу атакой в ближнем бою, вы можете применить &lt;LSTag Type="ActionResource" Tooltip="ChannelDivinity"&gt;проведение энергии&lt;/LSTag&gt;, чтобы нанести дополнительный некротический урон.
Tough	PassiveData	Tough	Your hit point maximum increases by 2 for every level you have gained.	Живучий	Ваш максимум очков здоровья увеличивается на 2 за каждый полученный уровень.
Toxin_Basic_Passive	PassiveData	Simple Toxin	Affected entity takes [1] at the end of their turn, unless it succeeds a Constitution &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throw&lt;/LSTag&gt;.	Простой токсин	Существо получает [1] в конце своего хода, если только не пройдет &lt;LSTag Tooltip="SavingThrow"&gt;испытание&lt;/LSTag&gt; выносливости &lt;LSTag Tooltip="DifficultyClass"&gt;КС&lt;/LSTag&gt; 11.
Toxin_PurpleWorm_Passive	PassiveData	Purple Worm Toxin	Affected entity takes [1] at the end of their turn, or half that damage if it succeeds a Constitution &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throw&lt;/LSTag&gt;.	Токсин пурпурного червя	Существо получает [1] в конце своего хода, если только не пройдет &lt;LSTag Tooltip="SavingThrow"&gt;испытание&lt;/LSTag&gt; выносливости &lt;LSTag Tooltip="DifficultyClass"&gt;КС&lt;/LSTag&gt; 19. В таком случае оно получает половину урона.
Toxin_SerpentVenom_Passive	PassiveData	Serpent Venom Toxin	Affected entity takes [1] at the end of their turn, or half that damage if it succeeds a Constitution &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throw&lt;/LSTag&gt;.	Токсин змеиного яда	Существо получает [1] в конце своего хода, если только не пройдет &lt;LSTag Tooltip="SavingThrow"&gt;испытание&lt;/LSTag&gt; выносливости &lt;LSTag Tooltip="DifficultyClass"&gt;КС&lt;/LSTag&gt; 13. В таком случае оно получает половину урона.
Toxin_Wyvern_Passive	PassiveData	Wyvern Toxin	Affected entity takes [1] at the end of their turn, or half that damage if it succeeds a Constitution &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throw&lt;/LSTag&gt;.	Токсин виверны	Существо получает [1] в конце своего хода, если только не пройдет &lt;LSTag Tooltip="SavingThrow"&gt;испытание&lt;/LSTag&gt; выносливости &lt;LSTag Tooltip="DifficultyClass"&gt;КС&lt;/LSTag&gt; 15. В таком случае оно получает половину урона.
TraininginWarandSong	PassiveData	Training in War and Song	You gain &lt;LSTag Tooltip="Proficiency"&gt;Proficiency&lt;/LSTag&gt; with Light Armour and in the Performance skill. You also gain Proficiency with Daggers, Sickles, Shortswords, Rapiers, Scimitars, and Longswords.	Обучение войне и песне	Вы получаете &lt;LSTag Tooltip="Proficiency"&gt;умение&lt;/LSTag&gt; для легкой брони и навыка «Исполнение». Вы также получаете умение обращаться с кинжалами, серпами, короткими мечами, рапирами, скимитарами и длинными мечами.
Tranquility	PassiveData	Tranquillity	&lt;LSTag Tooltip="LongRest"&gt;Long Rests&lt;/LSTag&gt; surround you with an aura of peace, granting you &lt;LSTag Type="Status" Tooltip="SANCTUARY"&gt;Sanctuary&lt;/LSTag&gt;.	Безмятежность	После &lt;LSTag Tooltip="LongRest"&gt;долгого отдыха&lt;/LSTag&gt; вас окружает аура умиротворенности, как если бы вы произнесли заклинание &lt;LSTag Type="Status" Tooltip="SANCTUARY"&gt;Убежище&lt;/LSTag&gt;.
TransmutationStone	PassiveData	Transmuter's Stone	You can create &lt;LSTag Type="Spell" Tooltip="Target_TransmutersStone"&gt;Transmuter's Stones&lt;/LSTag&gt;.	Камень трансмутации	Вы можете создавать &lt;LSTag Type="Spell" Tooltip="Target_TransmutersStone"&gt;камни трансмутации&lt;/LSTag&gt;.
TransmutationStone_Activation	PassiveData	%%% EMPTY			
TripAttack	PassiveData	Trip Attack	Spend a superiority die to make an attack that deals an additional [1] damage and possibly knocks the target &lt;LSTag Type="Status" Tooltip="PRONE"&gt;Prone&lt;/LSTag&gt;.	Атака-подсечка	Потратить кубик превосходства, чтобы провести атаку, которая наносит дополнительные [1] ед. урона и может заставить цель упасть &lt;LSTag Type="Status" Tooltip="PRONE"&gt;плашмя&lt;/LSTag&gt;.
TrueStrike	PassiveData	True Strike Target	The spellcaster has &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on their next &lt;LSTag Tooltip="AttackRoll"&gt;Attack Roll&lt;/LSTag&gt; against the affected entity.	Цель "Верного удара"	Заклинатель имеет &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при следующем &lt;LSTag Tooltip="AttackRoll"&gt;броске атаки&lt;/LSTag&gt; против существа.
